Unnamed: 0.1,Unnamed: 0,path,label,landmarks
17,17,../Assets/Hand_Images/7/58.jpg,7,"[[0, 0], [0.39298414930986997, -0.9195452454290642], [0.0937754836535849, -0.995593370139404], [-0.32981190533448446, -0.9440466657425559], [-0.5426681867741049, -0.8399471644474461], [0.23451153374490746, -0.9721133372918053], [0.005599103481448402, -0.9999843248972476], [-0.1284680071539827, -0.9917136538022879], [-0.2430405683405492, -0.9700161246807719], [-0.14755304616303777, -0.9890541433956022], [-0.2738644375681251, -0.9617683036134507], [-0.3411987602789608, -0.9399911733543568], [-0.4144514211862482, -0.9100714364689725], [-0.495616120111354, -0.8685416866712663], [-0.5197388812789975, -0.8543251695267184], [-0.5336323007360588, -0.8457166000565085], [-0.5708485329393943, -0.8210553893866974], [-0.7457354299086142, -0.6662421996384006], [-0.6818836752341348, -0.7314606301429961], [-0.6581303327739674, -0.7529040211626093], [-0.6378796895041676, -0.7701360280613203]]"
18,18,../Assets/Hand_Images/7/8.jpg,7,"[[0, 0], [0.6439710491967084, -0.7650498596800672], [0.2884988446223594, -0.9574802434784563], [0.03390586823260684, -0.9994250307548801], [-0.179448105855624, -0.9837674406610684], [-0.10758786202305792, -0.994195580328794], [-0.15424694879506579, -0.9880323267927079], [-0.13591838940156237, -0.9907200368532401], [-0.13262738950338468, -0.9911659677135397], [-0.406383560073558, -0.9137025785790149], [-0.3802376724888233, -0.9248888108417586], [-0.29803529076342705, -0.9545548519909998], [-0.20582584722005515, -0.9785886370769622], [-0.6077655220576952, -0.7941165343940001], [-0.5462524390806262, -0.8376206019424707], [-0.42409326564695937, -0.905618519042592], [-0.3058147550506586, -0.9520910332490826], [-0.7391818131741393, -0.673505936924532], [-0.6534568425781021, -0.7569637738279537], [-0.5624065555653988, -0.8268608506012751], [-0.4640063654403483, -0.8858318648766468]]"
19,19,../Assets/Hand_Images/7/66.jpg,7,"[[0, 0], [0.2900113775145915, -0.9570231976875425], [0.0438598165675066, -0.9990376952300973], [-0.35544893310809655, -0.9346957023290071], [-0.5558375798066362, -0.8312909147071809], [0.3590222476908189, -0.9333290018332401], [0.09504743632983814, -0.9954727444019376], [-0.10558827945628953, -0.994409933197301], [-0.27112250320066433, -0.962544849998277], [0.019157505537918083, -0.9998164781506478], [-0.18785812772831856, -0.9821961738096981], [-0.34322010168520717, -0.9392550036061539], [-0.46200323243355024, -0.8868782403582528], [-0.35286343160709566, -0.935674835952354], [-0.4395185936683046, -0.8982334918159286], [-0.5112651223267094, -0.85942304756869], [-0.5761000857845082, -0.8173791599735598], [-0.6543880455436382, -0.7561589025129423], [-0.6354382097934111, -0.7721517218361588], [-0.6453828073232011, -0.7638593011881336], [-0.6451103514835056, -0.7640894151922455]]"
20,20,../Assets/Hand_Images/7/72.jpg,7,"[[0, 0], [0.10468357679088748, -0.9945055800498388], [-0.06587588821772254, -0.9978278245025672], [-0.39833484864543456, -0.9172400712761184], [-0.5758399207612375, -0.8175624659056283], [0.45540761005491215, -0.8902830497679225], [0.17516375034656928, -0.9845393138745272], [-0.07162671038762973, -0.9974315086055014], [-0.2590770480412013, -0.965856657676623], [0.15398709334148852, -0.9880728591982677], [-0.09510154856360682, -0.9954675762980952], [-0.3013457234845012, -0.9535149474117343], [-0.44976906142539613, -0.8931448882373555], [-0.23109503596893974, -0.9729311817135446], [-0.3431485389707409, -0.9392811507755524], [-0.46138119749446854, -0.887202001011365], [-0.5438495911483079, -0.8391827108608818], [-0.5519891195435929, -0.8338513128283058], [-0.5457264624482432, -0.8379633811711144], [-0.5840186932683098, -0.8117402083876195], [-0.5976170053581075, -0.8017817127540436]]"
21,21,../Assets/Hand_Images/7/99.jpg,7,"[[0, 0], [0.33127434312811277, -0.9435344771575851], [0.1828541429470795, -0.9831400522850694], [-0.09848208957488369, -0.9951388234979904], [-0.34191123408170626, -0.9397322533619481], [0.5809236576450486, -0.8139580480518013], [0.16958454046100108, -0.9855156435270985], [-0.0595342539994682, -0.9982262632292975], [-0.13631540491990715, -0.9906654886395921], [0.32500955189359787, -0.9457107333523939], [-0.09002656304269169, -0.9959393645934076], [-0.29672924214188995, -0.954961652035253], [-0.33619734073600127, -0.9417915629703003], [-0.04278121128983659, -0.9990844648780073], [-0.34798978245146983, -0.9374983260301741], [-0.46047312191269657, -0.8876736472352746], [-0.46036634436226004, -0.8877290290277372], [-0.4390324723847783, -0.8984711949704948], [-0.5113525090856755, -0.8593710557447138], [-0.542226381678099, -0.8402324386812714], [-0.5212818156993412, -0.8533845959596401]]"
22,22,../Assets/Hand_Images/7/98.jpg,7,"[[0, 0], [0.3623239742697236, -0.932052218316867], [0.23115005500082217, -0.9729181116996007], [-0.10732611561056961, -0.9942238706186584], [-0.3455930551463663, -0.9383844842252033], [0.6323903308942067, -0.7746499011756961], [0.3180590385762854, -0.9480709087298951], [0.055696485810608876, -0.9984477459879153], [-0.09746930519921439, -0.9952385314807615], [0.3587727102047461, -0.9334249527478581], [0.0070008815674413695, -0.9999754935283557], [-0.24180863876055378, -0.9703239573569067], [-0.35179967882375685, -0.9360753099935397], [-0.09509686398503317, -0.9954680238260856], [-0.3529152023419703, -0.9356553104407233], [-0.456474904129107, -0.8897362878405729], [-0.47959100594354964, -0.8774921464138891], [-0.562174664567593, -0.8270185285217704], [-0.5506054010243135, -0.834765651163759], [-0.5821066697587033, -0.8131124307390902], [-0.5846869458090584, -0.8112590063601607]]"
23,23,../Assets/Hand_Images/7/73.jpg,7,"[[0, 0], [0.28860158574013445, -0.9574492804886741], [0.003637745928782404, -0.999993383380389], [-0.40947722993587676, -0.9123203374714612], [-0.5933775684832548, -0.8049242580646333], [0.5438368648914119, -0.8391909582360145], [0.2192170285122683, -0.9756761216767843], [-0.041354100852465936, -0.9991445532767939], [-0.2240149665397169, -0.9745857041667549], [0.24086431166191466, -0.9705587995416001], [-0.048195096458704914, -0.9988379411482806], [-0.26588905589723977, -0.9640036358614393], [-0.4208157487063306, -0.9071461324619812], [-0.15231759310817997, -0.9883315996312831], [-0.2997985748720945, -0.954002523321957], [-0.4340978913516492, -0.9008657062648415], [-0.5225678873629358, -0.85259767950484], [-0.499917720048463, -0.8660729029253521], [-0.5086617305716523, -0.8609664591909791], [-0.5549159311039886, -0.8319064306801537], [-0.5725309805704792, -0.8198830869624069]]"
24,24,../Assets/Hand_Images/7/67.jpg,7,"[[0, 0], [0.13692744239060567, -0.9905810797306636], [-0.05846060643127284, -0.9982897162125272], [-0.40935759443577724, -0.9123740241138795], [-0.5766835822288561, -0.8169675917609549], [0.4012298375881817, -0.9159774109818218], [0.07741623519147575, -0.9969988598432689], [-0.14323049348358147, -0.989689358201072], [-0.29564534242627644, -0.9552977711172834], [0.07013012522548583, -0.9975378516807558], [-0.18456018577341535, -0.9828212135618982], [-0.3560048291689217, -0.9344841152252973], [-0.48445775009384295, -0.8748146594416509], [-0.30868092908142547, -0.9511656448912714], [-0.4179353450602017, -0.9084767731480041], [-0.5231297551559282, -0.852253048847875], [-0.6031088879521799, -0.7976588677329959], [-0.6032852555521915, -0.7975254857578703], [-0.6035668082234016, -0.7973124281052036], [-0.6380962557403987, -0.7699566016406922], [-0.6534696863733622, -0.7569526860980809]]"
25,25,../Assets/Hand_Images/7/9.jpg,7,"[[0, 0], [0.6027431430643301, -0.7979352752504006], [0.2522290964371998, -0.9676675477200182], [-0.017069306311526044, -0.9998543087780556], [-0.21193499994870046, -0.9772837642142349], [-0.0746642462199533, -0.9972087295729044], [-0.12587738813589977, -0.9920458069847803], [-0.12692928717643312, -0.9919117682822814], [-0.13800906903836682, -0.9904309652182546], [-0.38550242008819624, -0.9227068245689656], [-0.3500542472215056, -0.936729429452382], [-0.2957278639922471, -0.9552722284556288], [-0.2324447892821864, -0.972609592763489], [-0.6035433257178809, -0.7973302038562191], [-0.5340532979086751, -0.8454508116933048], [-0.4227682411136891, -0.9062378353973297], [-0.32224381679250114, -0.946656707861409], [-0.7572288093405837, -0.6531496997661731], [-0.6675210998365865, -0.7445908818088991], [-0.5817309072957557, -0.8133813075654351], [-0.4918540568848993, -0.8706776594847637]]"
26,26,../Assets/Hand_Images/7/14.jpg,7,"[[0, 0], [0.6213855438399145, -0.7835049495100678], [0.29720546230184514, -0.9548135489078203], [0.030184892885553358, -0.9995443323042194], [-0.17944740749789162, -0.9837675680475982], [-0.09760444440294287, -0.9952252872755961], [-0.163858481356325, -0.986483855969067], [-0.17382309705374593, -0.9847768939869801], [-0.19390277219468247, -0.9810207515313919], [-0.44001495184384465, -0.8979904465827346], [-0.3902383443209183, -0.9207138722869708], [-0.330115328238416, -0.9439406072746542], [-0.24018325528568418, -0.9707275641910926], [-0.6630367624181247, -0.7485868364338844], [-0.5755753134661292, -0.8177487747030667], [-0.4693424435761032, -0.8830162346514431], [-0.3547364719157903, -0.9349663285342087], [-0.7887388041046468, -0.6147284757513448], [-0.6870881855811445, -0.7265740328657574], [-0.6060634455496329, -0.7954163060740629], [-0.514321066115325, -0.8575977151030636]]"
27,27,../Assets/Hand_Images/7/28.jpg,7,"[[0, 0], [0.6442122197342022, -0.7648467924657407], [0.2588906292207781, -0.9659066425393654], [-0.012647384969416387, -0.9999200186282078], [-0.26826036418504123, -0.9633464470310299], [-0.31141602659149953, -0.9502736755177229], [-0.3226313888491427, -0.9465246890225703], [-0.2844502320816474, -0.9586908080651952], [-0.26017458617809547, -0.9655615903229875], [-0.5840396312138012, -0.8117251438582194], [-0.514303101758, -0.8576084884853346], [-0.421399065749923, -0.9068753097229476], [-0.3048729430173378, -0.9523930326372338], [-0.7476562782880901, -0.6640859052384729], [-0.6614870125191761, -0.7499566202577689], [-0.5504110380184027, -0.8348938191336096], [-0.42770604646938587, -0.9039178822290925], [-0.8456331933161823, -0.5337644633748827], [-0.7643258908659979, -0.6448301579112895], [-0.6849282341711153, -0.7286105365936166], [-0.5866560403482324, -0.8098362120348368]]"
28,28,../Assets/Hand_Images/7/129.jpg,7,"[[0, 0], [0.36649651394264965, -0.9304194243822972], [-0.1328908335415491, -0.991130680768501], [-0.4171599668813853, -0.9088330771002568], [-0.6079306463128993, -0.7939901317230463], [-0.45631138718278846, -0.8898201604410406], [-0.5259961970124154, -0.8504869197868221], [-0.5596348086927464, -0.8287393322990245], [-0.5953153747920227, -0.8034921309734362], [-0.7195628622839381, -0.694427308810466], [-0.6893073929662407, -0.7244689903661057], [-0.6702702286788103, -0.7421171205051501], [-0.6251543802251696, -0.7805011216425535], [-0.8536016167509508, -0.5209263670425627], [-0.7987409114787637, -0.6016751252379259], [-0.7438579127931202, -0.6683377930171709], [-0.6896077353104524, -0.724183106265252], [-0.9250764761823244, -0.3797808752611082], [-0.8758851068914616, -0.48251971931283066], [-0.8328482910314498, -0.5535013316388621], [-0.7874533621332205, -0.6163742389693839]]"
29,29,../Assets/Hand_Images/7/101.jpg,7,"[[0, 0], [0.4569152573913671, -0.889510229037857], [0.14592540672196447, -0.9892955957008144], [-0.30814073081087257, -0.9513407854262012], [-0.5439151425284536, -0.8391402253069816], [0.08584925397007252, -0.99630813787341], [-0.13216772970323298, -0.9912273660594189], [-0.27967433999393787, -0.9600949242387209], [-0.355114594992445, -0.9348227770135641], [-0.26552256643309785, -0.964104645105904], [-0.4075242397743038, -0.9131943900377267], [-0.4942928054406633, -0.8692954747895554], [-0.5366365904057196, -0.8438134686278266], [-0.5746889328667643, -0.8183719389375834], [-0.608373211248215, -0.7936510794017323], [-0.6281161501978028, -0.7781195935463207], [-0.6406807230294272, -0.7678074049776352], [-0.7994587317534884, -0.6007210136353679], [-0.7655975315704051, -0.6433198424215615], [-0.7505476649844621, -0.6608163153149079], [-0.7426858013397152, -0.669640052930218]]"
