,Unnamed: 0,path,label,landmarks
10,10,../Assets/Hand_Images_2/7/74.jpg,7,"[[0.7517005205154419, 0.8625703454017639], [0.8099946975708008, 0.7056888937950134], [0.6783880591392517, 0.5650925636291504], [0.5039911270141602, 0.47827017307281494], [0.3712967038154602, 0.39432036876678467], [0.6141934394836426, 0.5325254797935486], [0.5398427844047546, 0.4307693541049957], [0.48159047961235046, 0.3702065646648407], [0.4303362965583801, 0.3164525628089905], [0.5007995963096619, 0.5581808090209961], [0.42103105783462524, 0.4557029902935028], [0.3768782913684845, 0.3865531086921692], [0.3602539896965027, 0.3281535506248474], [0.40489253401756287, 0.5972224473953247], [0.32570284605026245, 0.4929687976837158], [0.3073515295982361, 0.42619752883911133], [0.311664342880249, 0.3753352165222168], [0.31856411695480347, 0.6435144543647766], [0.2564426064491272, 0.5537282824516296], [0.23043867945671082, 0.4909859895706177], [0.2322758138179779, 0.43242019414901733]]"
11,11,../Assets/Hand_Images_2/7/60.jpg,7,"[[0.7560957670211792, 0.8715958595275879], [0.7799378633499146, 0.7171886563301086], [0.6733186841011047, 0.5769616365432739], [0.5036677718162537, 0.492058664560318], [0.3514198064804077, 0.4198388457298279], [0.6708475947380066, 0.5075134634971619], [0.5879427194595337, 0.4103306829929352], [0.5157418847084045, 0.35824811458587646], [0.449394166469574, 0.3198617696762085], [0.5526446104049683, 0.5387888550758362], [0.4675614535808563, 0.4360104203224182], [0.41983044147491455, 0.38171127438545227], [0.37868720293045044, 0.3276834487915039], [0.45422595739364624, 0.5839575529098511], [0.36977750062942505, 0.4816136360168457], [0.3414519429206848, 0.42113107442855835], [0.3175632953643799, 0.3727754056453705], [0.3648039698600769, 0.6389389038085938], [0.2934136688709259, 0.5485714077949524], [0.26551079750061035, 0.49453282356262207], [0.25176069140434265, 0.4433597922325134]]"
12,12,../Assets/Hand_Images_2/7/48.jpg,7,"[[0.7058678865432739, 0.8998507261276245], [0.7317108511924744, 0.7355460524559021], [0.6593544483184814, 0.5884920954704285], [0.48956313729286194, 0.5036082863807678], [0.3401307761669159, 0.4345336854457855], [0.7447570562362671, 0.5101736187934875], [0.6298711895942688, 0.40790554881095886], [0.5302413702011108, 0.3609520494937897], [0.4305833578109741, 0.3206658959388733], [0.6179594397544861, 0.5409512519836426], [0.5158838033676147, 0.4376775026321411], [0.42550909519195557, 0.3917384743690491], [0.32941973209381104, 0.3524983525276184], [0.506558358669281, 0.5854557752609253], [0.41302624344825745, 0.48526111245155334], [0.3534353971481323, 0.441223680973053], [0.28327837586402893, 0.40261927247047424], [0.41616755723953247, 0.6379675269126892], [0.33487147092819214, 0.5457384586334229], [0.2899598777294159, 0.5008005499839783], [0.24761494994163513, 0.4564036726951599]]"
13,13,../Assets/Hand_Images_2/7/149.jpg,7,"[[0.7744684815406799, 0.8535339832305908], [0.9031848907470703, 0.6835184097290039], [0.82135409116745, 0.5236600041389465], [0.6876828074455261, 0.41412240266799927], [0.6383368968963623, 0.30856624245643616], [0.7139728665351868, 0.5037093162536621], [0.6831211447715759, 0.39417535066604614], [0.679437518119812, 0.32855531573295593], [0.6894403100013733, 0.2650105059146881], [0.597241222858429, 0.5175595879554749], [0.5641827583312988, 0.40451693534851074], [0.5743375420570374, 0.33450695872306824], [0.6182032227516174, 0.26982778310775757], [0.4911738932132721, 0.5452786087989807], [0.4540290832519531, 0.42585283517837524], [0.4912237226963043, 0.3498862087726593], [0.5596670508384705, 0.2946760356426239], [0.3937726616859436, 0.5817134976387024], [0.3807535767555237, 0.47143250703811646], [0.41420280933380127, 0.3999662399291992], [0.48101046681404114, 0.34042006731033325]]"
14,14,../Assets/Hand_Images_2/7/175.jpg,7,"[[0.7248149514198303, 0.8501518368721008], [0.834272563457489, 0.6905602812767029], [0.7734876275062561, 0.5310719609260559], [0.6261469721794128, 0.42209023237228394], [0.5071373581886292, 0.32179713249206543], [0.7938581705093384, 0.47179168462753296], [0.7676934599876404, 0.3596509099006653], [0.7384333610534668, 0.29382815957069397], [0.7040018439292908, 0.23209083080291748], [0.6563804745674133, 0.4852529466152191], [0.6310963034629822, 0.3735377788543701], [0.6095377206802368, 0.30361852049827576], [0.5987395644187927, 0.22972744703292847], [0.5343711376190186, 0.5164096355438232], [0.5007253885269165, 0.3988877832889557], [0.5055075883865356, 0.32547104358673096], [0.5150823593139648, 0.259296715259552], [0.4225660562515259, 0.5619281530380249], [0.3961043953895569, 0.4532371759414673], [0.3945518136024475, 0.38331592082977295], [0.4089062809944153, 0.31530165672302246]]"
15,15,../Assets/Hand_Images_2/7/161.jpg,7,"[[0.7258058786392212, 0.836675763130188], [0.8540998697280884, 0.6765187978744507], [0.8009069561958313, 0.5224695801734924], [0.6704575419425964, 0.408597856760025], [0.5806126594543457, 0.3040064573287964], [0.7701995372772217, 0.47930702567100525], [0.7425541877746582, 0.3668755292892456], [0.7213807702064514, 0.3024459779262543], [0.7067557573318481, 0.2436288595199585], [0.6401904821395874, 0.49248868227005005], [0.6112235188484192, 0.3797575831413269], [0.5965750813484192, 0.31174007058143616], [0.6059403419494629, 0.24753043055534363], [0.5236884951591492, 0.5210750102996826], [0.491982102394104, 0.40776747465133667], [0.49517822265625, 0.3393017649650574], [0.5173968076705933, 0.2854921817779541], [0.41396403312683105, 0.5608654022216797], [0.39005279541015625, 0.45839861035346985], [0.3930169343948364, 0.3905826807022095], [0.4246622323989868, 0.33014732599258423]]"
16,16,../Assets/Hand_Images_2/7/160.jpg,7,"[[0.7171343564987183, 0.832500696182251], [0.8487356305122375, 0.6742947101593018], [0.8026363849639893, 0.5205290913581848], [0.6742298007011414, 0.40824365615844727], [0.5888201594352722, 0.3078037202358246], [0.7643251419067383, 0.4870740473270416], [0.7381851673126221, 0.3738073706626892], [0.7224478721618652, 0.30799099802970886], [0.7156763076782227, 0.2472427487373352], [0.6374317407608032, 0.501448929309845], [0.6121969223022461, 0.38670921325683594], [0.6030776500701904, 0.31721383333206177], [0.623677670955658, 0.2488783597946167], [0.5234001278877258, 0.5291904211044312], [0.4947013258934021, 0.4155033528804779], [0.5002637505531311, 0.3430526852607727], [0.53199702501297, 0.285176545381546], [0.4138703942298889, 0.5663759708404541], [0.39409351348876953, 0.46261072158813477], [0.40028348565101624, 0.39123767614364624], [0.4374363422393799, 0.3271779417991638]]"
17,17,../Assets/Hand_Images_2/7/174.jpg,7,"[[0.7186115384101868, 0.8407344818115234], [0.8336175680160522, 0.676723837852478], [0.7735975384712219, 0.5224868059158325], [0.6324525475502014, 0.415205180644989], [0.5153189897537231, 0.32245779037475586], [0.7946182489395142, 0.4793449640274048], [0.7667480111122131, 0.3700057864189148], [0.7333200573921204, 0.3003193438053131], [0.694972038269043, 0.2387307584285736], [0.6566658616065979, 0.4895322024822235], [0.630259096622467, 0.374887615442276], [0.6136993765830994, 0.3006426692008972], [0.6038831472396851, 0.2248450517654419], [0.5367856621742249, 0.5186433792114258], [0.5036076307296753, 0.4008054733276367], [0.5100632309913635, 0.33211982250213623], [0.5122883319854736, 0.26817983388900757], [0.42423275113105774, 0.5602205991744995], [0.40230226516723633, 0.45145300030708313], [0.40091103315353394, 0.38331139087677], [0.413227915763855, 0.31610628962516785]]"
18,18,../Assets/Hand_Images_2/7/148.jpg,7,"[[0.8027341365814209, 0.8487279415130615], [0.9047932028770447, 0.6710360050201416], [0.8047226667404175, 0.5219081044197083], [0.6746013760566711, 0.41358643770217896], [0.6217604279518127, 0.3145158886909485], [0.7004965543746948, 0.5256362557411194], [0.6640700697898865, 0.4132649600505829], [0.652038037776947, 0.34806156158447266], [0.6525611281394958, 0.28447800874710083], [0.58612459897995, 0.5397692322731018], [0.5574544072151184, 0.4260736107826233], [0.5573713183403015, 0.35331475734710693], [0.5910108685493469, 0.2856334149837494], [0.47905221581459045, 0.5641940236091614], [0.45107248425483704, 0.4490251839160919], [0.48191723227500916, 0.3716443181037903], [0.5384125709533691, 0.3148464560508728], [0.37870490550994873, 0.5952194929122925], [0.3653426170349121, 0.49151819944381714], [0.3941846489906311, 0.4222596287727356], [0.45497068762779236, 0.36128151416778564]]"
19,19,../Assets/Hand_Images_2/7/49.jpg,7,"[[0.7130230069160461, 0.8934167623519897], [0.7517125606536865, 0.7414905428886414], [0.6809867024421692, 0.5924398303031921], [0.505488932132721, 0.5047209858894348], [0.35323116183280945, 0.43372732400894165], [0.7426117062568665, 0.5107436180114746], [0.6294570565223694, 0.41242361068725586], [0.5268339514732361, 0.36636239290237427], [0.42535755038261414, 0.3245648443698883], [0.6137617826461792, 0.539013683795929], [0.5154014825820923, 0.44140884280204773], [0.43057936429977417, 0.38897690176963806], [0.34581759572029114, 0.3406946659088135], [0.5070983171463013, 0.5848352313041687], [0.40794873237609863, 0.48884478211402893], [0.35639727115631104, 0.4391772150993347], [0.2951919138431549, 0.3910471796989441], [0.41355907917022705, 0.6394975781440735], [0.33402374386787415, 0.5529887676239014], [0.2994612157344818, 0.5082679986953735], [0.2669682204723358, 0.45778509974479675]]"
20,20,../Assets/Hand_Images_2/7/61.jpg,7,"[[0.7427772283554077, 0.8718053102493286], [0.7789204120635986, 0.7053004503250122], [0.66850745677948, 0.5676295161247253], [0.5026266574859619, 0.48077768087387085], [0.36296990513801575, 0.4183949828147888], [0.6741862297058105, 0.5193976759910583], [0.5973131060600281, 0.4214216470718384], [0.5204493999481201, 0.36737048625946045], [0.4436649680137634, 0.32671529054641724], [0.555718183517456, 0.5438792109489441], [0.47864219546318054, 0.4396076500415802], [0.4339958429336548, 0.37903597950935364], [0.4012744128704071, 0.3348764181137085], [0.4537300765514374, 0.5833520293235779], [0.37237218022346497, 0.47635337710380554], [0.34965580701828003, 0.415780633687973], [0.33364611864089966, 0.3733065128326416], [0.36022311449050903, 0.6340870261192322], [0.28914856910705566, 0.5494756698608398], [0.25563275814056396, 0.49282464385032654], [0.2428160309791565, 0.4434175491333008]]"
21,21,../Assets/Hand_Images_2/7/75.jpg,7,"[[0.7520519495010376, 0.8591440320014954], [0.8026899099349976, 0.6964517831802368], [0.6665817499160767, 0.5593473315238953], [0.49822279810905457, 0.47360238432884216], [0.3757740259170532, 0.38990074396133423], [0.6145273447036743, 0.5301224589347839], [0.5436791181564331, 0.4304296672344208], [0.49183061718940735, 0.3705352246761322], [0.4476207494735718, 0.31512683629989624], [0.5023974180221558, 0.5559095144271851], [0.4187929928302765, 0.4552849531173706], [0.3726261258125305, 0.38699519634246826], [0.35163623094558716, 0.3228544592857361], [0.4067532420158386, 0.5958821177482605], [0.3228229582309723, 0.49407655000686646], [0.3039245009422302, 0.4286649525165558], [0.30584514141082764, 0.37335461378097534], [0.32165321707725525, 0.6440231204032898], [0.253924697637558, 0.556113064289093], [0.22881412506103516, 0.4934031367301941], [0.2315477430820465, 0.4307270646095276]]"
22,22,../Assets/Hand_Images_2/7/59.jpg,7,"[[0.7554970979690552, 0.8724856972694397], [0.7787811756134033, 0.7176148295402527], [0.6749191880226135, 0.5779666900634766], [0.5060311555862427, 0.4923911988735199], [0.3543090522289276, 0.41865354776382446], [0.6775431632995605, 0.5085986256599426], [0.5939143896102905, 0.4109734892845154], [0.5202457308769226, 0.3592797517776489], [0.45005056262016296, 0.3196060359477997], [0.5593693852424622, 0.5397871136665344], [0.4729473888874054, 0.4375472664833069], [0.42329534888267517, 0.3828530013561249], [0.3779304623603821, 0.32862696051597595], [0.45990613102912903, 0.5851435661315918], [0.3744004964828491, 0.48384398221969604], [0.3446195125579834, 0.4238622188568115], [0.31696486473083496, 0.37550824880599976], [0.3694274425506592, 0.6394874453544617], [0.29731765389442444, 0.5498472452163696], [0.2687055468559265, 0.49621397256851196], [0.25179263949394226, 0.4449389576911926]]"
23,23,../Assets/Hand_Images_2/7/71.jpg,7,"[[0.7601134777069092, 0.8704472780227661], [0.8111282587051392, 0.7092974781990051], [0.6757836937904358, 0.5688943266868591], [0.5050838589668274, 0.47903531789779663], [0.37129712104797363, 0.3943086266517639], [0.618468701839447, 0.5325561761856079], [0.54508376121521, 0.4311203360557556], [0.49029651284217834, 0.36919093132019043], [0.4485852122306824, 0.31514766812324524], [0.504645824432373, 0.5564272999763489], [0.4167073369026184, 0.45273903012275696], [0.37595969438552856, 0.38397330045700073], [0.36660081148147583, 0.32557690143585205], [0.40669184923171997, 0.5958253145217896], [0.32259678840637207, 0.48909687995910645], [0.30549365282058716, 0.418878972530365], [0.3137446343898773, 0.36531609296798706], [0.3226735591888428, 0.6459267735481262], [0.2567487359046936, 0.5572391152381897], [0.23026800155639648, 0.4943590462207794], [0.23252487182617188, 0.43561020493507385]]"
24,24,../Assets/Hand_Images_2/7/65.jpg,7,"[[0.7641842365264893, 0.8673563003540039], [0.7973451018333435, 0.7114040851593018], [0.6732888221740723, 0.5734630227088928], [0.5063412189483643, 0.4868044853210449], [0.35560864210128784, 0.40965983271598816], [0.6427294015884399, 0.5217844843864441], [0.5716972947120667, 0.4216775894165039], [0.5123361945152283, 0.36586201190948486], [0.45993709564208984, 0.3179585337638855], [0.5273205041885376, 0.5483216047286987], [0.4460827112197876, 0.4481470584869385], [0.40525031089782715, 0.3876877427101135], [0.3862973153591156, 0.3320653736591339], [0.4265572130680084, 0.589671790599823], [0.34499675035476685, 0.48850035667419434], [0.3223763108253479, 0.42408719658851624], [0.3184016942977905, 0.3756454885005951], [0.33878445625305176, 0.6410784721374512], [0.27425825595855713, 0.5530747771263123], [0.24623030424118042, 0.4955260753631592], [0.24040332436561584, 0.4435150623321533]]"
25,25,../Assets/Hand_Images_2/7/170.jpg,7,"[[0.7178377509117126, 0.8522559404373169], [0.8476340770721436, 0.6981849670410156], [0.7950685024261475, 0.5325255990028381], [0.6525658965110779, 0.41496509313583374], [0.5375567078590393, 0.3130975663661957], [0.7839787006378174, 0.4767642617225647], [0.7569713592529297, 0.3676973283290863], [0.7405286431312561, 0.29982542991638184], [0.7233263850212097, 0.2344571352005005], [0.6508963108062744, 0.4919680953025818], [0.6230931282043457, 0.378158837556839], [0.6065680384635925, 0.30706286430358887], [0.606778621673584, 0.228586345911026], [0.5263841152191162, 0.5246436595916748], [0.4883725643157959, 0.40753141045570374], [0.4904451072216034, 0.33449244499206543], [0.5085567831993103, 0.2665174603462219], [0.4083148241043091, 0.5712762475013733], [0.3878033757209778, 0.45797574520111084], [0.3907544016838074, 0.3875100612640381], [0.40887773036956787, 0.31821298599243164]]"
26,26,../Assets/Hand_Images_2/7/164.jpg,7,"[[0.7353510856628418, 0.8432047367095947], [0.853277862071991, 0.6784599423408508], [0.7960869073867798, 0.5233151912689209], [0.6627862453460693, 0.4103577136993408], [0.5588969588279724, 0.30962705612182617], [0.7770776152610779, 0.4836409389972687], [0.7549803256988525, 0.3700404763221741], [0.7315424084663391, 0.3027931749820709], [0.7079781293869019, 0.2395910620689392], [0.6456047892570496, 0.49579674005508423], [0.6220175623893738, 0.3821834325790405], [0.6091604232788086, 0.3083411157131195], [0.6125167012214661, 0.23707354068756104], [0.526825487613678, 0.5251421332359314], [0.4976063668727875, 0.41118478775024414], [0.5036306977272034, 0.33832401037216187], [0.5177449584007263, 0.2765119969844818], [0.41409486532211304, 0.5654525756835938], [0.3942764699459076, 0.461688756942749], [0.3961108922958374, 0.39043933153152466], [0.4205716550350189, 0.3221750855445862]]"
27,27,../Assets/Hand_Images_2/7/158.jpg,7,"[[0.7268040776252747, 0.834033191204071], [0.8563724756240845, 0.6758847832679749], [0.8072815537452698, 0.5194075703620911], [0.6772730350494385, 0.4050099551677704], [0.600216269493103, 0.30168792605400085], [0.7635352611541748, 0.48370814323425293], [0.7328083515167236, 0.37143218517303467], [0.7197712063789368, 0.3070107400417328], [0.7185733914375305, 0.2463233768939972], [0.6369524002075195, 0.4995729625225067], [0.6066436171531677, 0.38590097427368164], [0.5973002314567566, 0.3166709244251251], [0.6236783266067505, 0.2484166920185089], [0.5226531624794006, 0.528804361820221], [0.4879804253578186, 0.41660642623901367], [0.4954262971878052, 0.3452284336090088], [0.5360912084579468, 0.28764379024505615], [0.41299518942832947, 0.567866861820221], [0.3947128653526306, 0.4629667401313782], [0.4007783830165863, 0.38994020223617554], [0.44178277254104614, 0.32494431734085083]]"
28,28,../Assets/Hand_Images_2/7/159.jpg,7,"[[0.7303200960159302, 0.8316895365715027], [0.8566226959228516, 0.6750091910362244], [0.8038771152496338, 0.5195497870445251], [0.674329936504364, 0.4072408080101013], [0.5938482284545898, 0.3054609000682831], [0.7660844326019287, 0.48605555295944214], [0.7388604879379272, 0.3746360242366791], [0.724759578704834, 0.3099944293498993], [0.721405029296875, 0.25016912817955017], [0.6398084163665771, 0.5016401410102844], [0.608465313911438, 0.3893575072288513], [0.5961795449256897, 0.3194940686225891], [0.6182330846786499, 0.2509494423866272], [0.5248554944992065, 0.5308151841163635], [0.4883629083633423, 0.4199986755847931], [0.49309444427490234, 0.3499096632003784], [0.5288102626800537, 0.2937127947807312], [0.41587942838668823, 0.5697879791259766], [0.39522218704223633, 0.46609756350517273], [0.39694663882255554, 0.3931255638599396], [0.4316070079803467, 0.3272687494754791]]"
29,29,../Assets/Hand_Images_2/7/165.jpg,7,"[[0.7294616103172302, 0.8360038995742798], [0.8435496091842651, 0.6756830811500549], [0.790120005607605, 0.5189840793609619], [0.6555987000465393, 0.407328337430954], [0.5539220571517944, 0.3092285096645355], [0.7810394167900085, 0.48327669501304626], [0.7564430236816406, 0.36941981315612793], [0.734355092048645, 0.3035109043121338], [0.716323971748352, 0.2428419589996338], [0.649061918258667, 0.49719223380088806], [0.6185917854309082, 0.3809366822242737], [0.6041133999824524, 0.3056396543979645], [0.6139147281646729, 0.23249852657318115], [0.5298801064491272, 0.5265369415283203], [0.49358585476875305, 0.4110662341117859], [0.4996457099914551, 0.33582234382629395], [0.5233953595161438, 0.27323660254478455], [0.4166705012321472, 0.5679143667221069], [0.3952118158340454, 0.46030545234680176], [0.3953002989292145, 0.3870466947555542], [0.42323213815689087, 0.31891340017318726]]"
30,30,../Assets/Hand_Images_2/7/171.jpg,7,"[[0.7215136885643005, 0.8419033288955688], [0.835268497467041, 0.6780579090118408], [0.7778002023696899, 0.5241283178329468], [0.64089035987854, 0.4153120815753937], [0.5258641839027405, 0.32071900367736816], [0.7950708866119385, 0.47973307967185974], [0.7706161737442017, 0.36946606636047363], [0.7364583611488342, 0.30009767413139343], [0.6981289386749268, 0.23784607648849487], [0.6578508019447327, 0.49133336544036865], [0.6324292421340942, 0.3764563202857971], [0.617772102355957, 0.30206140875816345], [0.6112678050994873, 0.225904643535614], [0.536527693271637, 0.5210654139518738], [0.5042119026184082, 0.4034006595611572], [0.5116716623306274, 0.333136647939682], [0.5178694725036621, 0.2681974172592163], [0.42232757806777954, 0.5627440214157104], [0.39882269501686096, 0.4558715224266052], [0.3984531760215759, 0.3866433799266815], [0.4139659106731415, 0.3174058198928833]]"
