,Unnamed: 0,path,label,landmarks
14,14,Hand_Images/1/74.jpg,1,"[[0.8387285470962524, 0.8171368837356567], [0.7294060587882996, 0.6378443241119385], [0.631513774394989, 0.488460510969162], [0.5160993933677673, 0.38234850764274597], [0.39710620045661926, 0.2959434986114502], [0.8476435542106628, 0.42417770624160767], [0.6654520034790039, 0.30966895818710327], [0.5001862645149231, 0.27143406867980957], [0.3719911575317383, 0.2611958980560303], [0.7522726058959961, 0.47748565673828125], [0.5978595018386841, 0.37175872921943665], [0.4382060766220093, 0.31766822934150696], [0.3091878294944763, 0.28910547494888306], [0.66205894947052, 0.5332675576210022], [0.5176477432250977, 0.4517374336719513], [0.399203896522522, 0.4091882109642029], [0.29946085810661316, 0.3736046552658081], [0.5770250558853149, 0.5841949582099915], [0.45950809121131897, 0.5302570462226868], [0.37359419465065, 0.5073094367980957], [0.3091004192829132, 0.47993436455726624]]"
15,15,Hand_Images/1/60.jpg,1,"[[0.8083680868148804, 0.8193738460540771], [0.5589755773544312, 0.7254379391670227], [0.41213035583496094, 0.5797777771949768], [0.2981117367744446, 0.4636671841144562], [0.223568856716156, 0.38182806968688965], [0.7284731864929199, 0.4377974271774292], [0.5092912316322327, 0.31892603635787964], [0.3558180332183838, 0.30451473593711853], [0.23264917731285095, 0.29533451795578003], [0.7871394157409668, 0.45023611187934875], [0.5590983033180237, 0.35032522678375244], [0.38246166706085205, 0.3374941945075989], [0.2398366928100586, 0.3488083481788635], [0.7882710695266724, 0.4823284447193146], [0.5788990259170532, 0.40589872002601624], [0.42727017402648926, 0.401582807302475], [0.3047119975090027, 0.41214051842689514], [0.7630645036697388, 0.5135970115661621], [0.6125094890594482, 0.4711543619632721], [0.4938671886920929, 0.46989697217941284], [0.39263004064559937, 0.4830799698829651]]"
16,16,Hand_Images/1/48.jpg,1,"[[0.788517951965332, 0.7978692054748535], [0.6181129217147827, 0.6579892635345459], [0.5054682493209839, 0.5128657817840576], [0.3928530514240265, 0.4090591371059418], [0.3002866506576538, 0.32291656732559204], [0.8208996057510376, 0.4189760088920593], [0.5934206247329712, 0.30157700181007385], [0.42529475688934326, 0.28004366159439087], [0.2972656786441803, 0.26146864891052246], [0.8020787239074707, 0.449520081281662], [0.5963203310966492, 0.34459465742111206], [0.4342958331108093, 0.31888145208358765], [0.3046238422393799, 0.3112815022468567], [0.7513922452926636, 0.488152414560318], [0.5786210298538208, 0.3990580141544342], [0.45089221000671387, 0.38186007738113403], [0.35222065448760986, 0.3720890283584595], [0.6963564157485962, 0.5153466463088989], [0.5685014128684998, 0.46662387251853943], [0.4728359580039978, 0.4572923183441162], [0.4003397822380066, 0.4516502618789673]]"
17,17,Hand_Images/1/149.jpg,1,"[[0.5925467610359192, 0.8139826059341431], [0.62821364402771, 0.613544762134552], [0.5941948890686035, 0.45538756251335144], [0.47691839933395386, 0.3456801176071167], [0.3152589201927185, 0.2904546856880188], [0.5755107402801514, 0.4296084940433502], [0.45801007747650146, 0.3275683522224426], [0.3321375846862793, 0.2859395742416382], [0.2214505672454834, 0.2669665217399597], [0.46297651529312134, 0.47715136408805847], [0.3268028199672699, 0.3660648465156555], [0.21152135729789734, 0.2967303395271301], [0.1219206154346466, 0.24542754888534546], [0.3640620708465576, 0.5250515341758728], [0.22625944018363953, 0.4264674186706543], [0.1460799276828766, 0.3570556640625], [0.07571941614151001, 0.30042964220046997], [0.27273523807525635, 0.5774616599082947], [0.1698792278766632, 0.49653375148773193], [0.1079896092414856, 0.43718770146369934], [0.055937230587005615, 0.38107624650001526]]"
18,18,Hand_Images/1/175.jpg,1,"[[0.5389865636825562, 0.8078694343566895], [0.31298157572746277, 0.6649260520935059], [0.1732013076543808, 0.5032981038093567], [0.06796789169311523, 0.3840785622596741], [0.016575634479522705, 0.29100847244262695], [0.48902493715286255, 0.38168665766716003], [0.2712695598602295, 0.2836204767227173], [0.10702893137931824, 0.3190211057662964], [0.0364956259727478, 0.3663208484649658], [0.4733399748802185, 0.43771710991859436], [0.2527899146080017, 0.34977981448173523], [0.1208941638469696, 0.39763081073760986], [0.07163652777671814, 0.46040576696395874], [0.4378144145011902, 0.4923884868621826], [0.2385612428188324, 0.41697758436203003], [0.12711551785469055, 0.46202829480171204], [0.0812869668006897, 0.5132482647895813], [0.40475699305534363, 0.5304052233695984], [0.2452838122844696, 0.4929002821445465], [0.14709818363189697, 0.5209440588951111], [0.10672158002853394, 0.5467542409896851]]"
19,19,Hand_Images/1/161.jpg,1,"[[0.5798460245132446, 0.8294363021850586], [0.4087666869163513, 0.6690574288368225], [0.2794991433620453, 0.5130720734596252], [0.13029249012470245, 0.39484700560569763], [0.008008241653442383, 0.2981935739517212], [0.5788273811340332, 0.4002155363559723], [0.3498743772506714, 0.2788263261318207], [0.1570235937833786, 0.26891767978668213], [0.00812569260597229, 0.2759486436843872], [0.5139281749725342, 0.440470427274704], [0.2992204427719116, 0.345003604888916], [0.1095547080039978, 0.33941611647605896], [-0.04117611050605774, 0.36275380849838257], [0.44666147232055664, 0.4905007779598236], [0.26412490010261536, 0.4163656234741211], [0.09425827860832214, 0.4096986651420593], [-0.04459118843078613, 0.41924014687538147], [0.3766181468963623, 0.5363507866859436], [0.24077440798282623, 0.4849747121334076], [0.11306940019130707, 0.4754694700241089], [0.01501426100730896, 0.4762234687805176]]"
20,20,Hand_Images/1/203.jpg,1,"[[0.6513314247131348, 0.8278763890266418], [0.7590771913528442, 0.6280616521835327], [0.7111016511917114, 0.4698822796344757], [0.6255309581756592, 0.3449927270412445], [0.4642232060432434, 0.2916773557662964], [0.5886564254760742, 0.4613350033760071], [0.5167155265808105, 0.3650941848754883], [0.44739237427711487, 0.31887686252593994], [0.3875521421432495, 0.2978632152080536], [0.4550788402557373, 0.48705950379371643], [0.3477270305156708, 0.3688262104988098], [0.25446754693984985, 0.30149030685424805], [0.18632550537586212, 0.23734042048454285], [0.3442261815071106, 0.5178307890892029], [0.2353402078151703, 0.40500321984291077], [0.17252510786056519, 0.3368804156780243], [0.12334603071212769, 0.2767859995365143], [0.24915021657943726, 0.565299928188324], [0.1601734757423401, 0.4774213433265686], [0.1120237410068512, 0.42147520184516907], [0.07944974303245544, 0.36965954303741455]]"
21,21,Hand_Images/1/202.jpg,1,"[[0.6408799886703491, 0.8022885322570801], [0.7514195442199707, 0.6174768209457397], [0.722599983215332, 0.47097429633140564], [0.635841965675354, 0.34399622678756714], [0.47516384720802307, 0.284289687871933], [0.5868990421295166, 0.45985519886016846], [0.5278103947639465, 0.35950610041618347], [0.45891273021698, 0.3134201169013977], [0.3900723159313202, 0.28671887516975403], [0.45733779668807983, 0.4833465814590454], [0.3560992479324341, 0.3710854649543762], [0.26869311928749084, 0.3071334958076477], [0.196073979139328, 0.24154070019721985], [0.3464353680610657, 0.516903817653656], [0.24200554192066193, 0.40332910418510437], [0.17062810063362122, 0.3355550169944763], [0.10876503586769104, 0.27722179889678955], [0.25214818120002747, 0.5680309534072876], [0.17072126269340515, 0.47829288244247437], [0.1174350380897522, 0.4196106791496277], [0.07537031173706055, 0.3662987947463989]]"
22,22,Hand_Images/1/160.jpg,1,"[[0.5480374097824097, 0.7933447360992432], [0.42279142141342163, 0.6571635007858276], [0.30068570375442505, 0.5093865990638733], [0.1647999882698059, 0.4002404808998108], [0.046475768089294434, 0.30481836199760437], [0.5613242387771606, 0.3897438645362854], [0.35295936465263367, 0.27912864089012146], [0.1764630377292633, 0.27236074209213257], [0.058132052421569824, 0.29461079835891724], [0.4735531806945801, 0.434852659702301], [0.30438053607940674, 0.3375486433506012], [0.12364301085472107, 0.31449201703071594], [-0.01687633991241455, 0.31292104721069336], [0.39691007137298584, 0.4860813319683075], [0.25882452726364136, 0.3993281126022339], [0.11277154088020325, 0.37644246220588684], [-0.00748780369758606, 0.3715331554412842], [0.326160192489624, 0.5322825908660889], [0.2188754379749298, 0.46995630860328674], [0.11821860074996948, 0.45077961683273315], [0.04247012734413147, 0.44024521112442017]]"
23,23,Hand_Images/1/174.jpg,1,"[[0.5484626293182373, 0.8196579217910767], [0.317081481218338, 0.6778692007064819], [0.16172266006469727, 0.5162701606750488], [0.049944400787353516, 0.3893011510372162], [0.002758026123046875, 0.2866289019584656], [0.5105801224708557, 0.39019307494163513], [0.27549415826797485, 0.28362059593200684], [0.0986664891242981, 0.3061632215976715], [0.005412101745605469, 0.34373119473457336], [0.49151259660720825, 0.4328419864177704], [0.27712133526802063, 0.3378431797027588], [0.11167639493942261, 0.36338022351264954], [0.01532888412475586, 0.4083017110824585], [0.4521854817867279, 0.4816475808620453], [0.26151108741760254, 0.4075968861579895], [0.121487557888031, 0.4266156256198883], [0.03651493787765503, 0.45261409878730774], [0.4134688973426819, 0.5190940499305725], [0.2623536288738251, 0.4768975079059601], [0.15257839858531952, 0.4904249608516693], [0.0898045003414154, 0.5035682320594788]]"
24,24,Hand_Images/1/148.jpg,1,"[[0.6018696427345276, 0.8209273815155029], [0.6403666734695435, 0.6092386841773987], [0.610207736492157, 0.4513269066810608], [0.5049617290496826, 0.3382406532764435], [0.34407883882522583, 0.2814745604991913], [0.5631558895111084, 0.44410109519958496], [0.47600793838500977, 0.34529632329940796], [0.364454984664917, 0.3019276559352875], [0.2565188705921173, 0.2748245298862457], [0.45581573247909546, 0.48989322781562805], [0.33845359086990356, 0.37558314204216003], [0.22407278418540955, 0.30216097831726074], [0.13508352637290955, 0.2438630759716034], [0.3533717393875122, 0.5327860713005066], [0.23663590848445892, 0.42363640666007996], [0.16378670930862427, 0.35378462076187134], [0.10046781599521637, 0.29355955123901367], [0.2626827657222748, 0.5801644325256348], [0.1689746230840683, 0.501268744468689], [0.11135093867778778, 0.4426099956035614], [0.0638238787651062, 0.3840145766735077]]"
25,25,Hand_Images/1/49.jpg,1,"[[0.7726540565490723, 0.7937927842140198], [0.6120604872703552, 0.6583783030509949], [0.49430400133132935, 0.5150555968284607], [0.3771420121192932, 0.41103237867355347], [0.29511940479278564, 0.3223155438899994], [0.7919838428497314, 0.4151352643966675], [0.5882266759872437, 0.30172502994537354], [0.43551120162010193, 0.28455406427383423], [0.3074456453323364, 0.27040544152259827], [0.7527791261672974, 0.4439351558685303], [0.5753059387207031, 0.3411140739917755], [0.42417585849761963, 0.304021954536438], [0.2983524203300476, 0.28390899300575256], [0.6978904008865356, 0.48875343799591064], [0.543500542640686, 0.4048433303833008], [0.42578771710395813, 0.3893357515335083], [0.3353956937789917, 0.38060134649276733], [0.6365903615951538, 0.523821234703064], [0.5258013010025024, 0.4823746085166931], [0.4428614675998688, 0.4796208143234253], [0.3850923180580139, 0.4765157103538513]]"
26,26,Hand_Images/1/61.jpg,1,"[[0.8025530576705933, 0.817978024482727], [0.5707657337188721, 0.7224239110946655], [0.4218927025794983, 0.5775246024131775], [0.2939448654651642, 0.46327078342437744], [0.2153852880001068, 0.37822574377059937], [0.7401355504989624, 0.437707781791687], [0.5203027129173279, 0.3221309781074524], [0.36063405871391296, 0.3129287660121918], [0.2349851131439209, 0.3095531463623047], [0.7808046340942383, 0.4540315866470337], [0.5563017725944519, 0.3534685969352722], [0.388726145029068, 0.3312513828277588], [0.250757098197937, 0.33278292417526245], [0.7698209881782532, 0.48916521668434143], [0.558163046836853, 0.4126910865306854], [0.41616159677505493, 0.40157949924468994], [0.302276074886322, 0.4056814908981323], [0.7437424063682556, 0.5227124094963074], [0.5896340012550354, 0.4796161353588104], [0.47300052642822266, 0.4753749668598175], [0.37424373626708984, 0.4816204011440277]]"
27,27,Hand_Images/1/75.jpg,1,"[[0.8402303457260132, 0.8119274973869324], [0.7336392998695374, 0.6205607056617737], [0.6366795897483826, 0.4723736643791199], [0.5284897089004517, 0.3730294704437256], [0.40028250217437744, 0.29298871755599976], [0.8330938816070557, 0.41819262504577637], [0.6626185178756714, 0.30996763706207275], [0.5008782744407654, 0.26627758145332336], [0.37166351079940796, 0.25693783164024353], [0.7394028902053833, 0.4773096442222595], [0.5912416577339172, 0.3744349479675293], [0.4396625757217407, 0.3161483407020569], [0.32572686672210693, 0.2805616557598114], [0.6525682210922241, 0.5338674783706665], [0.5080305933952332, 0.45497408509254456], [0.3953370451927185, 0.4076581299304962], [0.30645841360092163, 0.36914950609207153], [0.5659836530685425, 0.5851904153823853], [0.4500357508659363, 0.5332314968109131], [0.36495813727378845, 0.5059617757797241], [0.3056997060775757, 0.47418850660324097]]"
28,28,Hand_Images/1/59.jpg,1,"[[0.8112364411354065, 0.814200758934021], [0.5532426834106445, 0.7262768745422363], [0.4033493995666504, 0.5828102231025696], [0.2906770408153534, 0.46596598625183105], [0.22483369708061218, 0.38591277599334717], [0.7194101214408875, 0.43886569142341614], [0.4972195029258728, 0.3244526982307434], [0.34585973620414734, 0.31719285249710083], [0.22849556803703308, 0.31704819202423096], [0.7827783823013306, 0.4479280114173889], [0.5608242750167847, 0.34141969680786133], [0.3942091763019562, 0.31772780418395996], [0.25759896636009216, 0.3201009929180145], [0.792036771774292, 0.47884559631347656], [0.5828948020935059, 0.40008825063705444], [0.4338388442993164, 0.3918300271034241], [0.31564345955848694, 0.40293869376182556], [0.7724253535270691, 0.5101562738418579], [0.6196362972259521, 0.4674607217311859], [0.5029352903366089, 0.46722203493118286], [0.40500524640083313, 0.47979772090911865]]"
29,29,Hand_Images/1/71.jpg,1,"[[0.8129696249961853, 0.815732479095459], [0.6900972127914429, 0.6505927443504333], [0.5921518802642822, 0.4985012710094452], [0.47479546070098877, 0.3911229968070984], [0.3686165511608124, 0.3027287721633911], [0.8480388522148132, 0.4242236018180847], [0.6432710886001587, 0.31070491671562195], [0.47093653678894043, 0.2824193239212036], [0.33773940801620483, 0.2724515497684479], [0.770474374294281, 0.466830849647522], [0.5998393893241882, 0.36425602436065674], [0.43199002742767334, 0.33237165212631226], [0.2865738570690155, 0.3264973759651184], [0.6868569850921631, 0.5174527168273926], [0.5379907488822937, 0.43536150455474854], [0.411279559135437, 0.41773489117622375], [0.30130380392074585, 0.402927964925766], [0.6103112697601318, 0.5592557787895203], [0.49660924077033997, 0.5123127698898315], [0.40347617864608765, 0.5057575702667236], [0.33062678575515747, 0.49290934205055237]]"
30,30,Hand_Images/1/65.jpg,1,"[[0.8018427491188049, 0.8124383091926575], [0.5999404788017273, 0.6966655850410461], [0.47425025701522827, 0.5463151335716248], [0.35594362020492554, 0.4321589767932892], [0.2641107738018036, 0.34540000557899475], [0.7909321784973145, 0.42083650827407837], [0.5529060363769531, 0.3049297332763672], [0.3786170780658722, 0.29214173555374146], [0.24887895584106445, 0.2846028804779053], [0.7969387769699097, 0.44422614574432373], [0.5711506009101868, 0.3482644557952881], [0.4067595899105072, 0.3448566794395447], [0.2870465815067291, 0.35801711678504944], [0.7637033462524414, 0.48043379187583923], [0.5657252073287964, 0.400473952293396], [0.4285944402217865, 0.39678382873535156], [0.32668671011924744, 0.3982558846473694], [0.7174644470214844, 0.5098673105239868], [0.5786110758781433, 0.4649057984352112], [0.47180014848709106, 0.46217280626296997], [0.39183640480041504, 0.46682366728782654]]"
